Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0WFryfbNKPXVtVQlz5dZ8H,"hotline (edit)","hotline (edit)","Billie Eilish",2023-05-09,60719,78,jessicalazar289,2023-05-10T07:11:10Z,"art pop,pop","Darkroom/Interscope Records",0.516,0.254,9,-16.027,0,0.0589,0.816,0.855,0.189,0.304,56.829,4
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture Barbie]","What Was I Made For? [From The Motion Picture Barbie]","Billie Eilish",2023-07-13,222369,85,jessicalazar289,2023-07-13T14:04:46Z,"art pop,pop","Darkroom/Interscope Records",0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,4
1CsMKhwEmNnmvHUuO5nryA,"SKINNY","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,219733,79,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,4
629DixmZGHc7ILtEntuiWE,"LUNCH","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,179586,86,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4
7BRD7x5pt8Lqa1eGYC4dzj,"CHIHIRO","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,303440,88,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,97,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
3QaPy1KgI7nu9FJEQUgn6h,"WILDFLOWER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,261466,93,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
6TGd66r0nlPaYm3KIoI7ET,"THE GREATEST","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,293840,82,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.407,0.192,7,-10.99,1,0.0368,0.637,0.00000333,0.21,0.159,128.173,4
6fPan2saHdFaIHuTSatORv,"L’AMOUR DE MA VIE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,333986,82,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,4
1LLUoftvmTjVNBHZoQyveF,"THE DINER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,186346,79,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,4
7DpUoxGSdlDHfqCYj0otzU,"BITTERSUITE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,298440,77,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.521,0.254,9,-14.409,0,0.0399,0.815,0.884,0.114,0.153,125.021,4
2prqm9sPLj10B4Wg0wE5x9,"BLUE","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,343120,82,jessicalazar289,2024-05-16T14:00:47Z,"art pop,pop","Darkroom/Interscope Records",0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,4
2Y6U158gVXfvqNWOLdis0R,"L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT]","L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT]","Billie Eilish",2024-05-21,271969,67,jessicalazar289,2024-05-22T06:41:59Z,"art pop,pop","Darkroom/Interscope Records",0.679,0.657,4,-6.995,0,0.0361,0.000603,0.0238,0.0715,0.78,144.938,4
3WOhcATHxK2SLNeP5W3v1v,"Guess featuring billie eilish","Guess featuring Billie Eilish","Charli xcx,Billie Eilish",2024-08-01,143330,84,jessicalazar289,2024-08-01T22:01:22Z,"art pop,candy pop,metropopolis,pop,uk pop","Atlantic Records",0.776,0.667,7,-6.622,1,0.0983,0.0146,0.3,0.0761,0.618,130.019,4
