Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6AaOtHsKd195ec0Y4kC9ER,"DnF (feat. Drake & Future)","DnF (feat. Drake & Future)","Preme,Drake,Future",2014-08-25,206266,41,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"canadian hip hop,canadian trap,canadian pop,hip hop,pop rap,rap,atl hip hop,southern hip hop,trap","Reps/RCA Records",0.721,0.607,0,-7.078,0,0.277,0.0958,0,0.29,0.59,76.987,4
2aiHJxrgb7PvbTvq4s1FEz,"Diced Pineapples","God Forgives, I Don't (Deluxe Edition)","Rick Ross,Wale,Drake",2012-01-01,276160,26,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,gangster rap,hip hop,rap,southern hip hop,trap,pop rap,r&b,canadian hip hop,canadian pop","Def Jam Recordings",0.511,0.735,2,-6.026,1,0.239,0.352,0,0.196,0.379,110.965,5
3ejrk4i0LWIofaaBEmwX0A,"Stay Schemin","Stay Schemin","Rick Ross,Drake,French Montana",2012-01-01,267720,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,gangster rap,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap","Universal Music",0.448,0.719,7,-4.179,0,0.291,0.0833,0,0.162,0.301,162.09,4
4kqluSwcQs3kqfK82ZrB93,"Aston Martin Music","Teflon Don","Rick Ross,Drake,Chrisette Michele",2010-01-01,270626,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,gangster rap,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap,contemporary r&b,hip pop,neo soul,r&b,urban contemporary","Universal Music Group",0.57,0.58,10,-5.547,0,0.209,0.0125,0,0.0497,0.405,171.917,4
0PXp9QxBfSKGGpWUNaws2X,"Drama (feat. Drake)","Exis","Roy Woods,Drake",2015-07-31,251859,1,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"canadian contemporary r&b,canadian hip hop,canadian pop,hip hop,pop rap,rap","OVO Sound/Warner Records",0.709,0.362,11,-9.814,1,0.055,0.157,0,0.109,0.113,122.043,4
6dRnCe4S9UhKHqLnAgniGE,"So Good","So Good","Shanell,Lil Wayne,Drake",2011-01-01,257693,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"hip hop,new orleans rap,pop rap,rap,trap,canadian hip hop,canadian pop","Universal Music",0.574,0.797,0,-8.617,0,0.0677,0.000744,0,0.331,0.319,157.954,4
1IRl6tiUYRS1sztSt0o2R9,"Know Bout Me","Know Bout Me","Timbaland,JAY-Z,Drake,James Fauntleroy",2013-01-01,263346,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dance pop,pop,pop rap,east coast hip hop,gangster rap,hip hop,rap,canadian hip hop,canadian pop","Universal Music Group",0.788,0.714,2,-6.757,1,0.0538,0.0437,0.0041,0.338,0.181,107.004,4
49GYdiLjYMrUKr7H5YXHto,"Say Something (Featuring Drake)","Shock Value II (International Deluxe version)","Timbaland",2009-01-01,240920,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dance pop,pop,pop rap","Universal Music Group",0.555,0.713,11,-4.549,1,0.0911,0.0845,0,0.712,0.725,79.934,4
1emIAVxi4SrgY6xf1uZoxh,"Still Got It","Still Got It","Tyga,Drake",2011-01-01,223480,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop","Universal Music Group",0.51,0.864,8,-4.795,0,0.372,0.375,0.00000115,0.434,0.239,119.198,5
0HUpfgkE3FulPgF5gR0v8u,"The Zone","Trilogy","The Weeknd,Drake",2012-01-01,418506,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"canadian contemporary r&b,canadian pop,pop,canadian hip hop,hip hop,pop rap,rap","Universal Music Group",0.616,0.523,3,-8.105,0,0.0839,0.305,0.000411,0.1,0.258,139.951,4
267ZRvvVgsGPevJuvEGyug,"3 on (feat. Tinashe, Drake)","Schoolboy Q 2","ScHoolboy Q,Drake,Tinashe",2015-04-06,249839,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,alternative r&b,dance pop,metropopolis,pop,r&b","Dundridge Entertainment / Unlimited Business",0.797,0.569,9,-8.554,1,0.112,0.153,0,0.296,0.51,101.02,4
4FcvYEVtmB0UuIPbdzwqsH,"Cabaret (feat. Drake)","The 20/20 Experience - 2 of 2 (Deluxe)","Justin Timberlake,Drake",2013-09-27,272746,38,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dance pop,pop,canadian hip hop,canadian pop,hip hop,pop rap,rap","RCA Records Label",0.692,0.735,8,-5.132,1,0.0881,0.106,0.00000459,0.239,0.333,120.154,4
5wUUWVRvrciJqFitZF8R0P,"Recognize (feat. Drake)","PARTYNEXTDOOR TWO","PARTYNEXTDOOR,Drake",2014-07-29,311197,1,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"r&b,rap,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap","OVO Sound/Warner Records",0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.499,4
1iLv1ieT9BZ3qsti9yTCnG,"Odio (feat. Drake)","Fórmula, Vol. 2 (Deluxe Edition)","Romeo Santos,Drake",2014-02-25,225000,76,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"bachata,latin hip hop,latin pop,trap latino,urbano latino,canadian hip hop,canadian pop,hip hop,pop rap,rap","Sony Music Latin",0.802,0.725,0,-5.965,0,0.0676,0.574,0,0.0821,0.598,128.04,4
6TCWK0swzjyTDVd5DkMdEK,"Killer (feat. Drake)","Bullets Ain't Got No Name Vol. 3.1","Nipsey Hussle,Drake",2013-09-01,199173,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop","All Money In No Money Out, Inc",0.573,0.704,8,-7.45,0,0.297,0.0499,0,0.0821,0.371,76.409,4
2SIsCEBQC4DwYEJC2zbZPn,"Fo Real","Notice Me","Future,Drake",2013-05-30,245773,17,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap","Eastside corporation",0.496,0.645,7,-6.369,1,0.196,0.282,0,0.135,0.764,144.707,4
3y6e01poVQDru5OLUu8nhE,"No Guns Allowed (feat. Drake & Cori B.)","Reincarnated (Deluxe Version)","Snoop Lion,Drake,Cori B.",2013-04-19,211826,42,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"reggae fusion,canadian hip hop,canadian pop,hip hop,pop rap,rap","Berhane Sound System/VICE/Mad Decent/RCA Records",0.683,0.606,1,-7.057,1,0.0476,0.158,0,0.11,0.369,131.926,4
